How can I create a new Group on this community?|<p>To create a Group, please follow the steps below:<br>&nbsp;1. Click on &ldquo;<strong>Groups</strong>&rdquo; from the main navigation menu bar at the top of any page on this community.<br>&nbsp;2. Click on &ldquo;<strong>Create</strong> <strong>New</strong> <strong>Group</strong>&rdquo; from group navigation menu bar.<br>&nbsp;3. Fill basic details for your group.<br>&nbsp;4. When you are done, click on &ldquo;<strong>Save</strong> <strong>Changes</strong>&rdquo; button to create your Group.</p>|Popular Features|Groups
How can I see my Groups?|<p>&nbsp;To view your Groups, please follow the steps below:<br>&nbsp;1. Click on &ldquo;<strong>Groups</strong>&rdquo; from the main navigation menu bar at the top of any page on this community.<br>&nbsp;2. Go to &ldquo;<strong>My</strong> <strong>Groups</strong>&rdquo; section of Groups.<br>&nbsp;3. This page will list all the Groups created or joined by you.</p>|Popular Features|Groups
How can I leave a Group?|<p>To leave a Group, please follow the steps below:<br>&nbsp;1. Go to the &ldquo;<strong>Group</strong>&rdquo; that you want to leave.<br>&nbsp;2. Click on &ldquo;<strong>Leave</strong> <strong>Group</strong>&rdquo; from the quicklinks on the Group Profile page.<br>&nbsp;3. From the popup, click on &ldquo;<strong>Leave</strong> <strong>Group</strong>&rdquo; button to leave the Group.<br><br><strong>Tip</strong>: You can also leave a group by visiting &ldquo;<strong>My</strong> <strong>Groups</strong>&rdquo;.</p>|Popular Features|Groups
Who all can see my Group?|<p>You can choose who all can see your Group while creating your Group, by choosing the appropriate option for the &ldquo;<strong>Privacy</strong>&rdquo; field. You can edit this privacy any time by clicking on the &ldquo;<strong>Edit</strong> <strong>Group</strong> <strong>Details</strong>&rdquo; link for your Group .</p>|Popular Features|Groups
Who all can upload Photos on my Group?|<p>You can choose who all can upload Photos on your Group while creating your Group, by choosing the appropriate option for the &ldquo;<strong>Photo</strong> <strong>Uploads</strong>&rdquo; field. You can edit this privacy any time by clicking on the &ldquo;<strong>Edit</strong> <strong>Group</strong> <strong>Details</strong>&rdquo; link for your Group.</p>|Popular Features|Groups
Who all can comment on my Group?|<p>You can choose who all can comment your Group while creating your Group, by choosing the appropriate option for the &ldquo;<strong>Comment</strong> <strong>Privacy</strong>&rdquo; field. You can edit this privacy any time by clicking on the &ldquo;<strong>Edit</strong> <strong>Group</strong> <strong>Details</strong>&rdquo; link for your Group .</p>|Popular Features|Groups
Who all can create Documents on my Group?|<p>You can choose who all can create Documents on your Group while creating your Group, by choosing the appropriate option for the &ldquo;<strong>Documents Creation Privacy</strong>&rdquo; field. You can edit this privacy any time by clicking on the &ldquo;<strong>Edit Group Details</strong>&rdquo; link for your Group.</p>|Popular Features|Groups
Who all can create Polls on my Group?|<p>You can choose who all can create Polls on your Group while creating your Group, by choosing the appropriate option for the &ldquo;<strong>Polls Creation</strong> <strong>Privacy</strong>&rdquo; field. You can edit this privacy any time by clicking on the &ldquo;<strong>Edit</strong> <strong>Group Details</strong>&rdquo; link for your Group.</p>|Popular Features|Groups
Who all can create Events on my Group?|<p>You can choose who all can create Events on your Group while creating your Group, by choosing the appropriate option for the &ldquo;<strong>Events Creation</strong> <strong>Privacy</strong>&rdquo; field. You can edit this privacy any time by clicking on the &ldquo;<strong>Edit</strong> <strong>Group Details</strong>&rdquo; link for your Group.</p>|Popular Features|Groups
Can I send message to all the members of my Group in one go?|<p>Yes, you can send messages to the members of your Group in one go by using the &ldquo;<strong>Message</strong> <strong>Members</strong>&rdquo; link available in the quick links on your Group Profile page.</p>|Popular Features|Groups
My problem is not listed above. What should I do now?|<p>If your problem is not listed above, then please contact us by filling the &ldquo;<strong>Contact Us</strong>&rdquo; form using the &ldquo;<strong>Contact</strong>&rdquo; link available in the footer of our site. Let us know your problem and we will try to fix it as soon as possible.</p>|Popular Features|Groups
